date,ticker,reportedEPS,pe_ratio,quarterly_return_six_month,quarterly_return_one_year,yoy_return
2025-01-31,NVDA,0.89,134.88833823900544,0.2411075986489605,0.7983807239590477,1.1420340763599355
2025-04-30,NVDA,0.96,113.45045566558838,-0.1786868418160443,0.183588316531049,1.1420340763599355
2013-12-31,AMD,0.06,64.49999809265137,-0.0517241480558257,0.4864864989261483,-0.02268535595721133
2014-03-31,AMD,0.02,200.5000114440918,0.0051814041162288,0.6652361551452148,-0.02268535595721133
2014-06-30,AMD,0.02,209.50000286102295,0.0620155697809921,0.0098280000407724,-0.02268535595721133
2014-09-30,AMD,0.03,113.66666952768962,-0.1256157629682379,-0.0920716433789856,-0.02268535595721133
2014-12-31,AMD,-0.09,0.0,-0.3797169206574408,-0.3631961158439464,0.03906397433478004
2015-03-31,AMD,-0.09,0.0,-0.1940298135680537,-0.3266833183107837,0.03906397433478004
2015-06-30,AMD,-0.17,0.0,-0.1235955628071322,-0.4507042750127932,0.03906397433478004
2015-09-30,AMD,-0.17,0.0,-0.3791821852932427,-0.5029761877307949,0.03906397433478004
2015-12-31,AMD,-0.1,0.0,0.2064777265408435,0.1203007229012409,-0.27515437704322554
2016-03-31,AMD,-0.12,0.0,0.5628414360797522,0.0592592016986719,-0.27515437704322554
2016-06-30,AMD,-0.05,0.0,0.85198561363348,1.0769230991982497,-0.27515437704322554
2016-09-30,AMD,0.03,230.3333282470703,1.3568905498623387,2.7055556961047804,-0.27515437704322554
2016-12-31,AMD,-0.01,0.0,1.286290335760654,3.1236364191228807,0.07040841894262084
2017-03-31,AMD,-0.04,0.0,1.0215828167368637,3.96466451219389,0.07040841894262084
2017-06-30,AMD,0.02,623.9999771118164,0.1023622086662725,1.540322638016963,0.07040841894262084
2017-09-30,AMD,0.1,127.5,-0.1290983810792579,0.8292683477468867,0.07040841894262084
2017-12-31,AMD,0.08,128.4999966621399,-0.153909460433818,-0.1006124708224048,0.24742509363295873
2018-03-31,AMD,0.11,91.36363809758969,-0.2092840156906814,-0.2902542161699518,0.24742509363295873
2018-06-30,AMD,0.14,107.07142693655832,0.36520950783802,0.136467039272077,0.24742509363295873
2018-09-30,AMD,0.13,237.6153799203726,2.2413431537440114,1.3208113009614766,0.24742509363295873
2018-12-31,AMD,0.08,230.7499885559082,0.1879999796549476,0.4702970184064627,0.21504972790392185
2019-03-31,AMD,0.06,425.3333409627279,-0.1877784724444282,1.612077713618152,0.21504972790392185
2019-06-30,AMD,0.08,379.6250104904175,0.6451788919523096,0.959354892853767,0.21504972790392185
2019-09-30,AMD,0.18,161.0555542839898,0.0736448341440934,0.0338372427456725,0.21504972790392185
2019-12-31,AMD,0.32,143.31250190734863,0.4594421185744639,1.395789497777037,0.03953667953667961
2020-03-31,AMD,0.18,252.66666412353516,0.6905687570898136,0.6514838290662832,0.03953667953667961
2020-06-30,AMD,0.18,292.2777811686198,0.0240325935202965,0.5961904374379929,0.03953667953667961
2020-09-30,AMD,0.41,199.97560454577936,0.8379409655685215,1.8264775589524325,0.03953667953667961
2020-12-31,AMD,0.52,176.3653828547551,0.7282771213180852,0.9072122769083945,0.450453127321349
2021-03-31,AMD,0.52,150.96153846153845,-0.1044072654563574,0.5993265839201674,0.450453127321349
2021-06-30,AMD,0.63,149.0952385796441,-0.0238796474023419,0.6764043836156612,0.450453127321349
2021-09-30,AMD,0.73,140.95890619983413,0.2323467775763077,0.164828748656221,0.450453127321349
2021-12-31,AMD,0.92,156.41303684400475,0.5364665186928639,0.5725892643263546,0.6832940694458671
2022-03-31,AMD,1.13,96.76105870609793,0.1636896512640526,0.4640795870551584,0.6832940694458671
2022-06-30,AMD,1.05,72.82857259114583,-0.4580263990846845,-0.1744469476446032,0.6832940694458671
2022-09-30,AMD,0.67,94.56716509007695,-0.4197050565636813,-0.3607733532931403,0.6832940694458671
2022-12-31,AMD,0.69,93.86956035227016,-0.1386968181974052,-0.551516428027528,0.4361080686381891
2023-03-31,AMD,0.6,163.35000356038412,0.4805626433180183,-0.1144485810692712,0.4361080686381891
2023-06-30,AMD,0.58,196.3965580381196,0.7375820633664047,0.4792553507725892,0.4361080686381891
2023-09-30,AMD,0.7,146.8857138497489,0.0648301811775813,0.5142856757615268,0.4361080686381891
2023-12-31,AMD,0.77,191.44156319754464,0.2727508552108637,1.279771037942139,-0.039023770179229644
2024-03-31,AMD,0.62,291.11291208574846,0.7477487301272441,0.94997850317474,-0.039023770179229644
2024-06-30,AMD,0.69,235.08696625198144,0.1705152588439142,0.4235191843624677,-0.039023770179229644
2024-09-30,AMD,0.92,178.34782807723334,-0.0803021325673722,0.5970265305123861,-0.039023770179229644
2024-12-31,AMD,1.09,110.81651460140122,-0.2529590787005366,-0.1164670167151911,0.13690476190476186
2025-03-31,AMD,0.96,107.02083110809326,-0.3538654070691511,-0.3775553272569939,0.13690476190476186
2013-10-31,AVGO,0.089,37.919550799251944,0.4234320347293978,0.3358307528449435,0.06598984771573613
2014-01-31,AVGO,0.084,48.54826700119745,0.5028073181426083,0.5991479477948656,0.06598984771573613
2014-04-30,AVGO,0.085,55.995144563562725,0.3530142451100504,0.8961109831772143,0.06598984771573613
2014-07-31,AVGO,0.126,41.441921203855486,0.3012890564435144,0.9410210345653588,0.06598984771573613
2014-10-31,AVGO,0.199,32.73902586357078,0.2923064858465807,0.8600524983234878,0.694047619047619
2015-01-31,AVGO,0.209,37.31717561420641,0.4525992362890327,0.9348121430035744,0.694047619047619
2015-04-30,AVGO,0.213,41.72198425436244,0.3657868236307742,0.8477068297062778,0.694047619047619
2015-07-31,AVGO,0.224,42.59686810629708,0.2535497089448091,0.8127631767551327,0.694047619047619
2015-10-31,AVGO,0.251,37.52141169817799,0.0223259544629685,0.4606257787254291,0.5985008198641368
2016-01-31,AVGO,0.241,42.566877183083186,0.0694948798782719,0.2912294398593369,0.5985008198641368
2016-04-30,AVGO,0.253,44.34540337724648,0.1848397245509017,0.2634531559587167,0.5985008198641368
2016-07-31,AVGO,0.289,43.28049260439757,0.18411579366185,0.3149821811978428,0.5985008198641368
2016-10-31,AVGO,0.347,38.007612530711064,0.189920728838576,0.416549923383037,0.94021101992966
2017-01-31,AVGO,0.363,42.81031133057986,0.2491511402027646,0.6074001797118171,0.94021101992966
2017-04-30,AVGO,0.369,46.8241270318587,0.3100743921000723,0.5799128377067964,0.94021101992966
2017-07-31,AVGO,0.41,47.27567347084604,0.266047954157284,0.5257593269767509,0.94021101992966
2017-10-31,AVGO,0.459,45.36673601935891,0.1712536403334326,0.5456943988129419,0.33202416918429
2018-01-31,AVGO,0.512,38.47673162817955,-0.0268525254750795,0.1895609909103277,0.33202416918429
2018-04-30,AVGO,0.488,37.88723711107598,-0.0990996321752366,0.0731656700077263,0.33202416918429
2018-07-31,AVGO,0.498,36.36972971230626,-0.0664282911367466,-0.0607152149532564,0.33202416918429
2018-10-31,AVGO,0.585,31.435286693083935,0.0017994495319331,-0.1695021699075558,0.182127466545702
2019-01-31,AVGO,0.555,40.18967774537232,0.2659136293415431,0.242965799562713,0.182127466545702
2019-04-30,AVGO,0.521,51.27022682819622,0.4266329719430741,0.4121979576230994,0.182127466545702
2019-07-31,AVGO,0.516,47.60003274725389,0.1374971097237789,0.4319617541539005,0.182127466545702
2019-10-31,AVGO,0.539,46.44172753385356,-0.0633207247921239,0.3699152124659506,0.0838929393706831
2020-01-31,AVGO,0.525,50.18768673851376,0.2004874568086481,0.2027821063266934,0.0838929393706831
2020-04-30,AVGO,0.514,46.40316870425926,-0.043948926365931,-0.0727350526577182,0.0838929393706831
2020-07-31,AVGO,0.54,52.03830930921766,0.0506012351102491,0.2213403927553678,0.0838929393706831
2020-10-31,AVGO,0.635,49.29204925777405,0.3591567131804105,0.1660406268394318,0.057131477629773775
2021-01-31,AVGO,0.661,61.5346911454886,0.4272662004891037,0.4842700250079859,0.057131477629773775
2021-04-30,AVGO,0.662,62.70548080029444,0.3492927480119168,0.842397801423455,0.057131477629773775
2021-07-31,AVGO,0.696,63.956562129930525,0.0563132975689446,0.5279323206448177,0.057131477629773775
2021-10-31,AVGO,0.781,62.88642736769516,0.1990907970771485,0.5045747184141449,0.14911252511721362
2022-01-31,AVGO,0.839,64.92049588918402,0.1664455730227696,0.2254466492007059,0.14911252511721362
2022-04-30,AVGO,0.907,57.20975091465253,0.0637423354959103,0.2827981038384788,0.14911252511721362
2022-07-31,AVGO,0.973,51.937138556453945,-0.0722154517651219,0.1296773333092298,0.14911252511721362
2022-10-31,AVGO,1.045,42.812102833433016,-0.1726710149642405,-0.1120142940983023,0.20958105646630232
2023-01-31,AVGO,1.033,54.343257730489555,0.081350912356009,0.0169279467209622,0.20958105646630232
2023-04-30,AVGO,1.032,58.67306021756904,0.3534295716750864,0.0716773866074782,0.20958105646630232
2023-07-31,AVGO,1.054,82.84282503363303,0.5573997023213506,0.6758318234375829,0.20958105646630232
2023-10-31,AVGO,1.106,74.31829773280332,0.3867221729960697,0.8560163780613979,0.07878806131976024
2024-01-31,AVGO,1.099,105.37571859316353,0.3789302358678301,1.0549761752277251,0.07878806131976024
2024-04-30,AVGO,1.096,116.92970164500883,0.5833495547874641,1.166399451990681,0.07878806131976024
2024-07-31,AVGO,1.24,128.12054541803175,0.2048974328959065,0.628038815256051,0.07878806131976024
2024-10-31,AVGO,1.42,118.59800311881052,0.3909892109325938,1.0362816262647394,0.43985035874815037
2025-01-31,AVGO,1.6,137.5527858734131,0.5269500597190915,0.7582238469266909,0.43985035874815037
2025-04-30,AVGO,1.58,121.53041211864615,0.132486468301725,0.4768038807062789,0.43985035874815037
2011-01-31,MRVL,0.4,40.53847789764404,0.2798932364142166,0.0656276629455279,0.2864300757171294
2011-04-30,MRVL,0.29,45.3850976352034,-0.2091236212403624,-0.2139579605604594,0.2864300757171294
2011-07-31,MRVL,0.38,33.26670998021176,-0.2204102224375038,-0.0288336860096217,0.2864300757171294
2011-10-31,MRVL,0.4,29.83341932296753,-0.0606666489768947,-0.313352514257108,0.2864300757171294
2012-01-31,MRVL,0.21,63.121459597633,0.1045618213485477,-0.2030374289411681,-0.06059232651687074
2012-04-30,MRVL,0.23,55.66705206166143,0.1013316174718192,0.0219629506568923,-0.06059232651687074
2012-07-31,MRVL,0.24,40.220677852630615,-0.2856377728660993,-0.1254273772893922,-0.06059232651687074
2012-10-31,MRVL,0.2,34.019575119018555,-0.4506235658072565,-0.4548228969547528,-0.06059232651687074
2013-01-31,MRVL,0.19,42.2766133358604,-0.172679596693562,-0.4224435329725836,-0.06613833022893922
2013-04-30,MRVL,0.19,49.45554231342516,0.3656492937548814,-0.2230293186312207,-0.06613833022893922
2013-07-31,MRVL,0.23,49.550317681354024,0.381634106608741,0.1641789088772978,-0.06613833022893922
2013-10-31,MRVL,0.32,33.08330774307251,0.1375723472242578,0.5157182269344132,-0.06613833022893922
2014-01-31,MRVL,0.29,45.623167629899655,0.1660193020517801,0.6528092108221708,0.0744075515285787
2014-04-30,MRVL,0.27,52.25619210137261,0.3335715719315397,0.4969078213146309,0.0744075515285787
2014-07-31,MRVL,0.34,35.04569670733283,-0.0805006495876721,0.0650205759942594,0.0744075515285787
2014-10-31,MRVL,0.29,41.57397171546673,-0.1950749610105175,0.0752351562735573,0.0744075515285787
2015-01-31,MRVL,0.25,55.80152893066406,0.1734112921073993,0.0909279048779836,0.08887410410057583
2015-04-30,MRVL,0.13,97.41180860079253,0.0541016448914253,-0.102088317915983,0.08887410410057583
2015-07-31,MRVL,0.12,94.11004384358723,-0.1719966152886031,-0.034056440563065,0.08887410410057583
2015-10-31,MRVL,0.05,150.04916191101074,-0.4142438601830027,-0.3804884527340011,0.08887410410057583
2016-01-31,MRVL,0.11,74.06085621226917,-0.2809323037590847,-0.4391940636611959,-0.264673534642779
2016-04-30,MRVL,0.01,924.0775108337402,0.2038399014828813,-0.2645099925074509,-0.264673534642779
2016-07-31,MRVL,0.18,60.79815758599175,0.3312923755801575,-0.0625992467478675,-0.264673534642779
2016-10-31,MRVL,0.2,60.96030235290527,0.3718251878084206,0.5417866147450976,-0.264673534642779
2017-01-31,MRVL,0.22,63.51682489568537,0.3312957211140155,0.6987596962146578,-0.14973578670407672
2017-04-30,MRVL,0.24,59.03801520665487,0.16216039690561,0.6141976660010648,-0.14973578670407672
2017-07-31,MRVL,0.3,49.103498458862305,0.0562305109916474,0.3888630036919316,-0.14973578670407672
2017-10-31,MRVL,0.34,51.59799912396599,0.2147705936676371,0.478068847572183,-0.14973578670407672
2018-01-31,MRVL,0.32,69.43767666816711,0.5005917633534083,0.4868304305200279,0.03947751064213523
2018-04-30,MRVL,0.32,59.873032569885254,0.1079067045846291,0.3662820097266464,0.03947751064213523
2018-07-31,MRVL,0.28,72.89512498038155,-0.0844489050239634,0.3818885265705414,0.03947751064213523
2018-10-31,MRVL,0.33,47.77711810487689,-0.2199076192071787,-0.1922751811389804,0.03947751064213523
2019-01-31,MRVL,0.25,71.50138092041016,-0.1342141868235769,-0.1285150763445773,0.18953456999713603
2019-04-30,MRVL,0.16,151.2986183166504,0.5427622326736685,0.1984602462079872,0.18953456999713603
2019-07-31,MRVL,0.16,159.17752981185913,0.4578753961207378,0.2452317985997192,0.18953456999713603
2019-10-31,MRVL,0.17,139.51048009535845,-0.0067810562539674,0.4407800432713924,0.18953456999713603
2020-01-31,MRVL,0.17,137.8205467672909,0.0405609802842497,0.34923971410316,-0.058144505304120186
2020-04-30,MRVL,0.18,145.18543879191083,0.1093992333493814,0.1473766399051814,-0.058144505304120186
2020-07-31,MRVL,0.21,169.9944814046224,0.4909848419628204,0.5145502810599649,-0.058144505304120186
2020-10-31,MRVL,0.25,147.07443237304688,0.4638944513928285,0.3983845415999494,-0.058144505304120186
2021-01-31,MRVL,0.29,174.16213463092674,0.3807349681833998,1.0055382066886245,0.09993438701878099
2021-04-30,MRVL,0.29,153.19200713059,0.2842653468576059,0.8489535163722541,0.09993438701878099
2021-07-31,MRVL,0.34,175.06844015682444,0.1470851630918384,0.6215758759594938,0.09993438701878099
2021-10-31,MRVL,0.43,156.8522431129633,0.5490226948427159,0.7570592424924691,0.09993438701878099
2022-01-31,MRVL,0.5,140.70411682128906,0.0829779192957356,0.3236497209244755,0.5030425410084542
2022-04-30,MRVL,0.52,110.15236927912784,-0.1564105845684198,0.3101919722077491,0.5030425410084542
2022-07-31,MRVL,0.57,96.46947760331004,-0.218393531328196,-0.0967985899334148,0.5030425410084542
2022-10-31,MRVL,0.57,68.83377610591421,-0.3193637200270283,-0.4243254823738999,0.5030425410084542
2023-01-31,MRVL,0.46,92.90520211924677,-0.2766887408079337,-0.4063711960529856,0.3265557886895858
2023-04-30,MRVL,0.31,126.3213372999622,-0.0019276084160632,-0.3688273494086955,0.3265557886895858
2023-07-31,MRVL,0.33,195.95859411991003,0.5080333647264625,0.1379149439287617,0.3265557886895858
2023-10-31,MRVL,0.41,114.47966040634527,0.1874961682031803,0.2080229674545251,0.3265557886895858
2024-01-31,MRVL,0.46,146.44563094429347,0.1063427391128597,0.5356931434297345,-0.06958240421650108
2024-04-30,MRVL,0.24,273.4957695007324,0.4440381622751133,0.6848297014836009,-0.06958240421650108
2024-07-31,MRVL,0.3,222.5335693359375,-0.0592928645040513,-0.0079841471787203,-0.06958240421650108
2024-10-31,MRVL,0.43,185.84435041560684,0.2105894125778471,0.621683324644027,-0.06958240421650108
2025-01-31,MRVL,0.6,187.7328618367513,0.9156823313936626,0.6511828485952653,0.04713401238266424
2025-04-30,MRVL,0.62,94.06815805742818,-0.2663025873167493,-0.1567732268488604,0.04713401238266424
2011-01-31,ADSK,0.35,116.22857230050224,0.3109216635208036,0.7416121957280368,0.13893913753865905
2011-04-30,ADSK,0.4,112.44999885559082,0.2884560223099157,0.3527819411198885,0.13893913753865905
2011-07-31,ADSK,0.44,78.18182164972478,-0.1543755833870502,0.1147116281760496,0.13893913753865905
2011-10-31,ADSK,0.44,78.63636016845703,-0.18973313337948,-0.000278971023735,0.13893913753865905
2012-01-31,ADSK,0.46,78.26086956521739,0.0577319304985768,-0.1780727631916373,0.135157290706015
2012-04-30,ADSK,0.47,83.76595517422291,0.2020018077290826,-0.0874971036232684,0.135157290706015
2012-07-31,ADSK,0.48,70.6666628519694,-0.0778378667058167,0.1034928475968588,0.135157290706015
2012-10-31,ADSK,0.47,67.76595825844623,-0.1698354857819213,-0.0688760615878998,0.135157290706015
2013-01-31,ADSK,0.53,73.3584925813495,0.1072041180409988,0.025688592791859,0.04359992778479871
2013-04-30,ADSK,0.42,93.76190730503627,0.1996859851437611,0.0200213566025126,0.04359992778479871
2013-07-31,ADSK,0.45,78.64444308810764,-0.059156357352745,0.0544826543432199,0.04359992778479871
2013-10-31,ADSK,0.41,97.31707689238758,0.0131579061675215,0.2520325668749976,0.04359992778479871
2014-01-31,ADSK,0.4,128.125,0.4611458567852664,0.3371399452378596,-0.016564311045757285
2014-04-30,ADSK,0.32,150.06250143051147,0.1922305231986167,0.201262664843578,-0.016564311045757285
2014-07-31,ADSK,0.35,152.42856706891743,0.0850731826410069,0.5771413289146623,-0.016564311045757285
2014-10-31,ADSK,0.25,230.16000366210935,0.2072811106741441,0.3724880377753614,-0.016564311045757285
2015-01-31,ADSK,0.25,216.0399932861328,-0.0025854699981643,0.0776137165313008,0.10479792427107615
2015-04-30,ADSK,0.3,189.43333943684897,0.0347584283659661,0.2529461351425517,0.10479792427107615
2015-07-31,ADSK,0.19,266.21053595291943,-0.0650406601484591,-0.065558687935793,0.10479792427107615
2015-10-31,ADSK,0.14,394.21427590506414,-0.0444944558432595,-0.0523695563849114,0.10479792427107615
2016-01-31,ADSK,0.21,222.95237949916296,-0.1215759781424277,-0.1704464770722423,-0.003224265583950281
2016-04-30,ADSK,-0.1,0.0,0.0515029062508465,0.0542826564195593,-0.003224265583950281
2016-07-31,ADSK,0.05,1189.000015258789,0.2476390106861157,0.0986878597736764,-0.003224265583950281
2016-10-31,ADSK,-0.18,0.0,0.1909181376969142,0.1318317642244382,-0.003224265583950281
2017-01-31,ADSK,-0.28,0.0,0.4005177324175875,0.7578515677026614,-0.18893015454654372
2017-04-30,ADSK,-0.16,0.0,0.2461261928054019,0.5336284760235592,-0.18893015454654372
2017-07-31,ADSK,-0.11,0.0,0.3707893412832606,0.9141630901287574,-0.18893015454654372
2017-10-31,ADSK,-0.12,0.0,0.3273701734067009,0.78441819276526,-0.18893015454654372
2018-01-31,ADSK,-0.09,0.0,0.0661846456380224,0.3887949416432357,0.012604628261939865
2018-04-30,ADSK,0.06,2098.3333587646484,0.0134443047173853,0.3580696985485065,0.012604628261939865
2018-07-31,ADSK,0.19,676.0000128495066,0.0984258517824188,0.1716948123917863,0.012604628261939865
2018-10-31,ADSK,0.29,445.68965517241384,-0.0128526599471789,0.0172831480772321,0.012604628261939865
2019-01-31,ADSK,0.46,319.9999933657439,0.105641776795524,0.3372412492389292,0.24953807254692206
2019-04-30,ADSK,0.45,396.02223714192706,0.3669631928493728,0.3647457400977862,0.24953807254692206
2019-07-31,ADSK,0.65,240.26153564453125,0.0889266073999515,0.1930776777384766,0.24953807254692206
2019-10-31,ADSK,0.78,188.92307770557892,-0.158007915399815,0.1144569196951068,0.24953807254692206
2020-01-31,ADSK,0.92,213.9673979386039,0.3860137587357803,0.3126856012953505,0.2741458479259087
2020-04-30,ADSK,0.85,220.15294692095588,0.2505823221063843,0.0719990598190141,0.2741458479259087
2020-07-31,ADSK,0.98,241.2550945671237,0.1848841343585194,0.6444939336830953,0.2741458479259087
2020-10-31,ADSK,1.04,226.4807627751277,0.3247468461379426,0.5523627490841749,0.2741458479259087
2021-01-31,ADSK,1.18,235.1101632845604,0.1584683381714209,0.3728720811657597,0.15762147634608925
2021-04-30,ADSK,1.03,283.40777054573726,0.2307052920945023,0.6663666686948762,0.15762147634608925
2021-07-31,ADSK,1.21,265.3966982502583,0.1215772445799645,0.3385994708335742,0.15762147634608925
2021-10-31,ADSK,1.33,238.8045002643327,0.1047303838315203,0.291675082923005,0.15762147634608925
2022-01-31,ADSK,1.5,166.52666219075522,-0.2688257257205406,-0.2028353653334762,0.1572393414943014
2022-04-30,ADSK,1.43,132.36363550999783,-0.3991302088459798,-0.3233475446131235,0.1572393414943014
2022-07-31,ADSK,1.65,131.10303474195075,-0.133992501147051,-0.3426721877558578,0.1572393414943014
2022-10-31,ADSK,1.7,126.05882532456344,0.1199151124239956,-0.321597646921276,0.1572393414943014
2023-01-31,ADSK,1.86,115.67742132371473,-0.0426662114084103,-0.1331454553332224,0.14102681014043417
2023-04-30,ADSK,1.55,125.67096341040826,-0.0910406415669198,-0.0439754930741952,0.14102681014043417
2023-07-31,ADSK,1.91,110.98953167181364,-0.0249582184633606,-0.0547445661963577,0.14102681014043417
2023-10-31,ADSK,2.07,95.47343231053743,0.0211151079108362,0.0211677979918805,0.14102681014043417
2024-01-31,ADSK,2.09,121.44019021942286,0.2657684700484317,0.1746359142729172,0.08691308691308697
2024-04-30,ADSK,1.87,113.8235326756768,0.0897300897839372,0.1120344519563432,0.08691308691308697
2024-07-31,ADSK,2.15,115.12558338253996,-0.0459874177657347,0.1944825980747215,0.08691308691308697
2024-10-31,ADSK,2.17,130.78340451288884,0.3421627587130176,0.4298727633531056,0.08691308691308697
2025-01-31,ADSK,2.29,135.95633027855484,0.3731614856052139,0.2260196004914503,0.12702205882352935
2025-04-30,ADSK,2.29,119.75982532751092,-0.0384424722121198,0.2592986547831668,0.12702205882352935
2011-09-30,QCOM,0.8,42.32350826263428,-0.0482341843861268,0.1600685746902932,0.3608406878355017
2011-12-31,QCOM,0.97,39.41515893051305,-0.0512755537427166,0.0898855315458111,0.3608406878355017
2012-03-31,QCOM,1.01,47.26181785659035,0.4388047660983221,0.3147785129560898,0.3608406878355017
2012-06-30,QCOM,0.85,46.14065731272978,0.0152319847882584,-0.0267873742114361,0.3608406878355017
2012-09-30,QCOM,0.89,49.644817395156686,-0.0779037601879009,0.2499417253693643,0.2783980744801766
2012-12-31,QCOM,1.26,34.86148592025515,0.0865822072711652,0.0989173219243346,0.2783980744801766
2013-03-31,QCOM,1.17,40.7761956891443,0.0895302305179619,0.009385138369512,0.2783980744801766
2013-06-30,QCOM,1.03,42.50509021351638,-0.0033066138094796,0.1049742837281773,0.2783980744801766
2013-09-30,QCOM,1.05,46.18992396763392,0.0280890506735931,0.0954934098214517,0.3004549971235815
2013-12-31,QCOM,1.01,53.21528746349977,0.2200159172756082,0.1810866529115367,0.3004549971235815
2014-03-31,QCOM,1.31,43.77945761644203,0.1858136203956333,0.2292772019067126,0.3004549971235815
2014-06-30,QCOM,1.44,40.208776791890465,0.0744159686917351,0.3220515425274917,0.3004549971235815
2014-09-30,QCOM,1.26,43.62254672580295,-0.056292226222165,0.1223871118510158,0.06518941526582478
